,response,points,points_after,energy,energy_after,reward,energy_cost,trial,segment,segment_after,transition,reaction_time,timeout,energy_out,stimulus_onset,response_onset,selection_onset,feedback_onset,iti_onset,vpn,dv_planning_old,dv_planning,dv_myopic_planning,dv_simple,dv_OCR,dv_AVGRR,conflict_planning_old,conflict_planning,conflict_myopic_planning,is_full_energy,is_low_energy_LC,is_low_energy_HC,is_basic_1,is_basic_2,is_basic_3,is_basic_4,is_basic,is_1,is_2,is_3,is_4,is_23,is_14,index
10,0,11,13,3,1,2,2,2,1,0,1,1.3191,0,0,2294.2,2294.8,2296.1,2297.1,2298.1,133,-2.0312500000000018,-1.3441162109375,-3.0,-0.5,-0.6666666666666667,-0.875,-2.0312500000000018,-1.3441162109375,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,10
11,0,13,13,1,1,1,2,3,1,0,1,1.0833,0,1,2299.1,2299.7,2300.8,2301.8,2303.3,133,-3.53125,-2.9638671875,-3.3333333333333335,-1.5,-1.1666666666666667,-1.5833333333333335,-3.53125,-2.9638671875,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11
12,0,13,17,1,0,4,1,0,0,1,2,0.94485,0,0,2304.3,2304.8,2305.8,2306.8,2307.8,133,0.9632161458333321,1.010986328125,0.46875,1.5,2.333333333333333,2.333333333333333,-0.9632161458333321,-1.010986328125,-0.46875,0,0,0,0,0,0,1,1,0,0,0,1,0,1,12
13,1,17,17,0,1,1,1,1,0,1,2,0.9601700000000001,0,0,2308.9,2309.4,2310.4,2311.4,2312.4,133,-1.322265625,-1.398681640625,-1.791666666666667,-1.5,-0.6666666666666667,-0.590909090909091,-1.322265625,-1.398681640625,-1.791666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13
14,1,17,17,1,2,1,1,2,0,1,2,0.7096100000000001,0,0,2313.4,2313.9,2314.7,2315.7,2316.7,133,-1.8111979166666679,-1.887939453125,-2.5,-1.5,-0.6666666666666667,-0.5,-1.8111979166666679,-1.887939453125,-2.5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,14
15,1,17,17,2,3,2,1,3,0,1,2,0.56483,0,0,2317.7,2318.2,2318.8,2319.8,2320.8,133,-0.12239583333333393,-0.27587890625,-1.333333333333333,-0.5,0.33333333333333326,0.6111111111111112,-0.12239583333333393,-0.27587890625,-1.333333333333333,0,0,0,0,1,0,0,1,0,1,0,0,1,0,15
16,0,17,21,3,1,4,2,0,1,1,3,1.6019999999999999,0,0,2321.9,2322.4,2324.0,2325.0,2326.0,133,0.8214518229166661,0.8496856689453125,0.28125,1.5,0.33333333333333326,0.75,-0.8214518229166661,-0.8496856689453125,-0.28125,0,0,0,0,0,0,1,1,0,0,0,1,0,1,16
17,1,21,21,1,2,1,2,1,1,1,3,0.7580399999999999,0,0,2327.0,2327.6,2328.3,2329.3,2330.4,133,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,-1.5,-1.1666666666666667,-0.75,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17
18,0,21,24,2,0,3,2,2,1,1,3,0.76181,0,0,2331.4,2331.9,2332.7,2333.7,2334.7,133,-0.4960937500000018,-0.3719482421875,-2.0,0.5,-0.16666666666666674,0.25,-0.4960937500000018,-0.3719482421875,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,18
19,1,24,24,0,1,4,2,3,1,1,3,1.2348,0,0,2335.7,2336.2,2337.5,2338.5,2339.5,133,-1.666666666666667,-1.0810546875,-1.6666666666666667,1.5,0.33333333333333326,0.75,-1.666666666666667,-1.0810546875,-1.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,1,19
20,1,24,24,1,2,3,2,0,1,0,1,0.6653399999999999,0,0,2340.5,2341.1,2341.7,2342.8,2343.8,133,-2.606770833333334,-2.4914169311523438,-3.333333333333334,0.5,-0.16666666666666674,-0.16666666666666674,-2.606770833333334,-2.4914169311523438,-3.333333333333334,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20
21,1,24,24,2,3,3,2,1,1,0,1,0.5451699999999999,0,0,2344.8,2345.3,2345.9,2346.9,2347.9,133,-1.0312500000000018,-0.508087158203125,-2.0,0.5,-0.16666666666666674,-0.25,-1.0312500000000018,-0.508087158203125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,21
22,0,24,26,3,1,2,2,2,1,0,1,0.65879,0,0,2348.9,2349.4,2350.1,2351.1,2352.1,133,-2.0312500000000018,-1.3441162109375,-3.0,-0.5,-0.6666666666666667,-0.875,-2.0312500000000018,-1.3441162109375,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,22
23,1,26,26,1,2,1,2,3,1,0,1,0.71231,0,0,2353.2,2353.7,2354.4,2355.4,2356.4,133,-3.53125,-2.9638671875,-3.3333333333333335,-1.5,-1.1666666666666667,-1.5833333333333335,-3.53125,-2.9638671875,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,23
24,0,26,29,2,1,3,1,0,0,0,0,1.2339,0,0,2357.5,2358.0,2359.2,2360.2,2361.3,133,0.01416015625,0.3355712890625,-0.375,0.5,1.3333333333333333,0.5,-0.01416015625,-0.3355712890625,-0.375,0,0,0,0,0,1,0,1,0,0,1,0,1,0,24
25,0,29,33,1,0,4,1,1,0,0,0,0.50708,0,0,2362.3,2362.8,2363.3,2364.3,2365.3,133,0.662109375,0.95806884765625,0.5,1.5,2.333333333333333,1.5,-0.662109375,-0.95806884765625,-0.5,0,0,0,0,0,0,1,1,0,0,0,1,0,1,25
26,1,33,33,0,1,4,1,2,0,0,0,0.52778,0,0,2366.4,2366.9,2367.4,2368.4,2369.5,133,-1.8333333333333321,-1.65869140625,-1.8333333333333333,1.5,2.333333333333333,1.5,-1.8333333333333321,-1.65869140625,-1.8333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,26
27,1,33,33,1,2,4,1,3,0,0,0,0.44885,0,0,2370.5,2371.0,2371.5,2372.5,2373.5,133,0.46875,1.0361328125,0.6666666666666665,1.5,2.333333333333333,1.5,-0.46875,-1.0361328125,-0.6666666666666665,0,0,0,0,0,0,1,1,0,0,0,1,0,1,27
28,1,33,33,2,3,4,1,0,0,0,0,0.42641,0,0,2374.5,2375.0,2375.5,2376.5,2377.5,133,1.01416015625,1.3355712890625,0.625,1.5,2.333333333333333,1.5,-1.01416015625,-1.3355712890625,-0.625,0,0,0,0,0,0,1,1,0,0,0,1,0,1,28
29,1,33,33,3,4,3,1,1,0,0,0,0.52496,0,0,2378.5,2379.0,2379.6,2380.6,2381.6,133,0.197265625,0.692108154296875,-0.3333333333333339,0.5,1.3333333333333333,0.5,-0.197265625,-0.692108154296875,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,29
30,0,33,36,4,3,3,1,2,0,0,0,0.48882,0,0,2382.6,2383.1,2383.6,2384.7,2385.7,133,0.453125,0.96807861328125,-0.3333333333333339,0.5,1.3333333333333333,0.5,-0.453125,-0.96807861328125,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,30
31,1,36,36,3,4,3,1,3,0,0,0,1.4276,0,0,2386.7,2387.2,2388.7,2389.7,2390.7,133,0.03125,0.796142578125,-0.33333333333333304,0.5,1.3333333333333333,0.5,-0.03125,-0.796142578125,-0.33333333333333304,0,0,0,0,0,1,0,1,0,0,1,0,1,0,31
32,0,36,38,4,3,2,1,0,0,0,0,0.60453,0,0,2391.7,2392.2,2392.8,2393.9,2394.9,133,-0.4130859375,-0.09543609619140625,-0.7500000000000018,-0.5,0.33333333333333326,-0.5,-0.4130859375,-0.09543609619140625,-0.7500000000000018,0,0,0,0,1,0,0,1,0,1,0,0,1,0,32
33,0,38,39,3,2,1,1,1,0,0,0,3.6579,0,0,2395.9,2396.4,2400.1,2401.1,2402.1,133,-1.802734375,-1.307891845703125,-2.333333333333334,-1.5,-0.6666666666666667,-1.5,-1.802734375,-1.307891845703125,-2.333333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,33
34,1,39,39,2,3,3,1,2,0,0,0,1.4288,0,0,2403.1,2403.6,2405.1,2406.1,2407.1,133,-0.1171875,0.4161376953125,-0.3333333333333339,0.5,1.3333333333333333,0.5,-0.1171875,-0.4161376953125,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,34
35,0,39,41,3,2,2,1,3,0,0,0,0.67082,0,0,2408.1,2408.7,2409.3,2410.4,2411.4,133,-0.96875,-0.203857421875,-1.333333333333333,-0.5,0.33333333333333326,-0.5,-0.96875,-0.203857421875,-1.333333333333333,0,0,0,0,1,0,0,1,0,1,0,0,1,0,35
36,1,41,41,2,3,2,1,0,0,1,2,0.90223,0,0,2412.4,2412.9,2413.8,2414.8,2415.9,133,-0.5781249999999982,-0.42052459716796875,-1.375,-0.5,0.33333333333333326,0.33333333333333326,-0.5781249999999982,-0.42052459716796875,-1.375,0,0,0,0,1,0,0,1,0,1,0,0,1,0,36
37,1,41,41,3,4,4,1,1,0,1,2,0.6642600000000001,0,0,2416.9,2417.4,2418.1,2419.1,2420.1,133,1.8430989583333321,1.9709930419921875,0.6666666666666661,1.5,2.333333333333333,2.409090909090909,-1.8430989583333321,-1.9709930419921875,-0.6666666666666661,0,0,0,0,0,0,1,1,0,0,0,1,0,1,37
38,0,41,44,4,3,3,1,2,0,1,2,0.43627,0,0,2421.1,2421.6,2422.1,2423.1,2424.1,133,1.3697916666666643,1.13214111328125,-0.3333333333333339,0.5,1.3333333333333333,1.5,-1.3697916666666643,-1.13214111328125,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,38
39,0,44,45,3,2,1,1,3,0,1,2,0.61305,0,0,2425.1,2425.7,2426.3,2427.3,2428.3,133,-0.6614583333333357,-0.990966796875,-2.333333333333333,-1.5,-0.6666666666666667,-0.38888888888888884,-0.6614583333333357,-0.990966796875,-2.333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,39
40,1,45,45,2,3,2,2,0,1,1,3,0.76385,0,0,2429.3,2429.9,2430.6,2431.7,2432.7,133,-1.4759521484375,-1.3556976318359375,-3.0,-0.5,-0.6666666666666667,-0.25,-1.4759521484375,-1.3556976318359375,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,40
41,0,45,48,3,1,3,2,1,1,1,3,0.31871,0,0,2433.7,2434.2,2434.5,2435.6,2436.6,133,-0.30126953125,-0.14093017578125,-2.0,0.5,-0.16666666666666674,0.25,-0.30126953125,-0.14093017578125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,41
42,1,48,48,1,2,2,2,2,1,1,3,0.54698,0,0,2437.6,2438.1,2438.7,2439.7,2440.7,133,-2.175130208333334,-2.4366455078125,-3.333333333333333,-0.5,-0.6666666666666667,-0.25,-2.175130208333334,-2.4366455078125,-3.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,42
43,0,48,51,2,0,3,2,3,1,1,3,0.38351,0,0,2441.7,2442.2,2442.6,2443.7,2444.7,133,-0.7890625,-0.35693359375,-2.0,0.5,-0.16666666666666674,0.25,-0.7890625,-0.35693359375,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,43
44,1,51,51,0,1,4,2,0,1,0,1,0.54587,0,0,2445.7,2446.2,2446.8,2447.8,2448.8,133,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,1.5,0.33333333333333326,0.33333333333333326,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,1,44
45,1,51,51,1,2,1,2,1,1,0,1,0.43563999999999997,0,0,2449.8,2450.3,2450.8,2451.8,2452.8,133,-2.96875,-2.3812713623046875,-3.3333333333333335,-1.5,-1.1666666666666667,-1.25,-2.96875,-2.3812713623046875,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,45
46,0,51,53,2,0,2,2,2,1,0,1,0.5849,0,0,2453.8,2454.4,2455.0,2456.0,2457.0,133,-2.684895833333332,-1.69586181640625,-3.0,-0.5,-0.6666666666666667,-0.875,-2.684895833333332,-1.69586181640625,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,46
47,1,53,53,0,1,1,2,3,1,0,1,0.45486000000000004,0,0,2458.0,2458.5,2459.0,2460.0,2461.0,133,-1.8151041666666679,-1.5732421875,-1.6666666666666667,-1.5,-1.1666666666666667,-1.5833333333333335,-1.8151041666666679,-1.5732421875,-1.6666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47
48,0,53,55,1,0,2,1,0,0,0,0,1.2143,0,0,2462.0,2462.6,2463.8,2464.8,2465.8,133,-1.2561035156250036,-1.067291259765625,-1.5312500000000009,-0.5,0.33333333333333326,-0.5,-1.2561035156250036,-1.067291259765625,-1.5312500000000009,0,0,0,0,1,0,0,1,0,1,0,0,1,0,48
49,1,55,55,0,1,4,1,1,0,0,0,0.49107,0,0,2466.8,2467.4,2467.9,2468.9,2469.9,133,-1.6832682291666679,-1.6026611328125,-1.791666666666667,1.5,2.333333333333333,1.5,-1.6832682291666679,-1.6026611328125,-1.791666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,1,49
50,1,55,55,1,2,1,1,2,0,0,0,0.55194,0,0,2470.9,2471.4,2472.0,2473.0,2474.0,133,-2.35546875,-2.01513671875,-2.5,-1.5,-0.6666666666666667,-1.5,-2.35546875,-2.01513671875,-2.5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,50
51,0,55,58,2,1,3,1,3,0,0,0,0.62457,0,0,2475.0,2475.6,2476.2,2477.2,2478.2,133,-0.140625,0.4697265625,-0.33333333333333304,0.5,1.3333333333333333,0.5,-0.140625,-0.4697265625,-0.33333333333333304,0,0,0,0,0,1,0,1,0,0,1,0,1,0,51
52,1,58,58,1,2,2,1,0,0,1,2,0.33163000000000004,0,0,2479.2,2479.8,2480.1,2481.1,2482.1,133,-1.0367838541666679,-0.989013671875,-1.5312500000000009,-0.5,0.33333333333333326,0.33333333333333326,-1.0367838541666679,-0.989013671875,-1.5312500000000009,0,0,0,0,1,0,0,1,0,1,0,0,1,0,52
53,0,58,61,2,1,3,1,1,0,1,2,0.56862,0,0,2483.2,2483.7,2484.3,2485.3,2486.3,133,0.42643229166666785,0.52197265625,-0.375,0.5,1.3333333333333333,1.409090909090909,-0.42643229166666785,-0.52197265625,-0.375,0,0,0,0,0,1,0,1,0,0,1,0,1,0,53
54,1,61,61,1,2,3,1,2,0,1,2,0.32666,0,0,2487.3,2487.8,2488.2,2489.2,2490.2,133,0.18880208333333215,0.112060546875,-0.5,0.5,1.3333333333333333,1.5,-0.18880208333333215,-0.112060546875,-0.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,54
55,0,61,65,2,1,4,1,3,0,1,2,0.7601399999999999,0,0,2491.2,2491.7,2492.5,2493.5,2494.6,133,1.877604166666666,1.72412109375,0.666666666666667,1.5,2.333333333333333,2.611111111111111,-1.877604166666666,-1.72412109375,-0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,1,0,1,55
56,1,65,65,1,2,2,2,0,1,0,1,0.29163,0,0,2495.6,2496.1,2496.4,2497.4,2498.4,133,-2.606770833333334,-2.4914169311523438,-3.333333333333334,-0.5,-0.6666666666666667,-0.6666666666666667,-2.606770833333334,-2.4914169311523438,-3.333333333333334,0,0,1,0,0,0,0,0,0,1,0,0,1,0,56
57,1,65,65,2,3,2,2,1,1,0,1,0.47558,0,0,2499.4,2500.0,2500.4,2501.5,2502.5,133,-2.0312500000000018,-1.508087158203125,-3.0,-0.5,-0.6666666666666667,-0.75,-2.0312500000000018,-1.508087158203125,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,57
58,0,65,69,3,1,4,2,2,1,0,1,0.70919,0,0,2503.5,2504.0,2504.7,2505.7,2506.8,133,-0.031250000000001776,0.6558837890625,-1.0,1.5,0.33333333333333326,0.125,-0.031250000000001776,-0.6558837890625,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,58
59,1,69,69,1,2,3,2,3,1,0,1,0.29333000000000004,0,0,2507.8,2508.3,2508.6,2509.6,2510.6,133,-3.53125,-2.9638671875,-3.3333333333333335,0.5,-0.16666666666666674,-0.5833333333333335,-3.53125,-2.9638671875,-3.3333333333333335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,59
60,1,69,69,2,3,1,1,0,0,0,0,0.7861600000000001,0,0,2511.7,2512.2,2513.0,2514.0,2515.0,133,-1.98583984375,-1.6644287109375,-2.375,-1.5,-0.6666666666666667,-1.5,-1.98583984375,-1.6644287109375,-2.375,0,0,0,1,0,0,0,1,1,0,0,0,0,1,60
61,1,69,69,3,4,1,1,1,0,0,0,0.71809,0,0,2516.0,2516.5,2517.3,2518.3,2519.3,133,-1.802734375,-1.307891845703125,-2.333333333333334,-1.5,-0.6666666666666667,-1.5,-1.802734375,-1.307891845703125,-2.333333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,61
62,1,69,69,4,5,1,1,2,0,0,0,0.63842,0,0,2520.3,2520.8,2521.5,2522.5,2523.5,133,-1.546875,-1.03192138671875,-2.333333333333334,-1.5,-0.6666666666666667,-1.5,-1.546875,-1.03192138671875,-2.333333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,62
63,0,69,71,5,4,2,1,3,0,0,0,1.4639,0,0,2524.5,2525.1,2526.5,2527.6,2528.6,133,-0.125,0.280029296875,-1.3333333333333321,-0.5,0.33333333333333326,-0.5,-0.125,-0.280029296875,-1.3333333333333321,0,0,0,0,1,0,0,1,0,1,0,0,1,0,63
64,0,71,75,4,3,4,1,0,0,1,2,0.5300699999999999,0,0,2529.6,2530.1,2530.7,2531.7,2532.7,133,2.040283203125,2.072772979736328,1.2499999999999982,1.5,2.333333333333333,2.333333333333333,-2.040283203125,-2.072772979736328,-1.2499999999999982,0,0,0,0,0,0,1,1,0,0,0,1,0,1,64
65,0,75,78,3,2,3,1,1,0,1,2,0.9878,0,0,2533.7,2534.2,2535.2,2536.2,2537.3,133,0.8430989583333321,0.9709930419921875,-0.3333333333333339,0.5,1.3333333333333333,1.409090909090909,-0.8430989583333321,-0.9709930419921875,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,65
66,0,78,81,2,1,3,1,2,0,1,2,0.49761000000000005,0,0,2538.3,2538.8,2539.3,2540.3,2541.3,133,0.5013020833333339,0.87591552734375,-0.3333333333333339,0.5,1.3333333333333333,1.5,-0.5013020833333339,-0.87591552734375,-0.3333333333333339,0,0,0,0,0,1,0,1,0,0,1,0,1,0,66
67,1,81,81,1,2,1,1,3,0,1,2,0.5706100000000001,0,0,2542.4,2542.9,2543.5,2544.5,2545.5,133,-2.333333333333333,-1.252685546875,-2.3333333333333335,-1.5,-0.6666666666666667,-0.38888888888888884,-2.333333333333333,-1.252685546875,-2.3333333333333335,0,0,0,1,0,0,0,1,1,0,0,0,0,1,67
68,1,81,81,2,3,1,2,0,1,1,3,0.56261,0,0,2546.5,2547.0,2547.6,2548.6,2549.6,133,-2.4759521484375,-2.3556976318359375,-4.0,-1.5,-1.1666666666666667,-0.75,-2.4759521484375,-2.3556976318359375,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,68
69,0,81,84,3,1,3,2,1,1,1,3,0.68507,0,0,2550.7,2551.2,2551.9,2552.9,2553.9,133,-0.30126953125,-0.14093017578125,-2.0,0.5,-0.16666666666666674,0.25,-0.30126953125,-0.14093017578125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,69
70,1,84,84,1,2,3,2,2,1,1,3,1.0315,0,0,2554.9,2555.4,2556.5,2557.5,2558.5,133,-2.175130208333334,-2.4366455078125,-3.333333333333333,0.5,-0.16666666666666674,0.25,-2.175130208333334,-2.4366455078125,-3.333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,70
71,1,84,84,2,3,1,2,3,1,1,3,0.8045,0,0,2559.5,2560.1,2560.9,2561.9,2562.9,133,-2.789062500000001,-2.35693359375,-4.0,-1.5,-1.1666666666666667,-0.75,-2.789062500000001,-2.35693359375,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,71
72,0,84,88,3,1,4,2,0,1,0,1,0.98077,0,0,2563.9,2564.4,2565.4,2566.5,2567.5,133,0.6328125,0.7683639526367188,0.28125,1.5,0.33333333333333326,0.33333333333333326,-0.6328125,-0.7683639526367188,-0.28125,0,0,0,0,0,0,1,1,0,0,0,1,0,1,72
73,1,88,88,1,2,1,2,1,1,0,1,0.42656000000000005,0,0,2568.5,2569.0,2569.5,2570.5,2571.5,133,-2.96875,-2.3812713623046875,-3.3333333333333335,-1.5,-1.1666666666666667,-1.25,-2.96875,-2.3812713623046875,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,73
74,0,88,92,2,0,4,2,2,1,0,1,0.51334,0,0,2572.5,2573.0,2573.6,2574.6,2575.6,133,-0.6848958333333321,0.30413818359375,-1.0,1.5,0.33333333333333326,0.125,-0.6848958333333321,-0.30413818359375,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,74
75,1,92,92,0,1,3,2,3,1,0,1,0.64753,0,0,2576.6,2577.1,2577.8,2578.8,2579.8,133,-1.8151041666666679,-1.5732421875,-1.6666666666666667,0.5,-0.16666666666666674,-0.5833333333333335,-1.8151041666666679,-1.5732421875,-1.6666666666666667,0,0,1,0,0,0,0,0,0,0,1,0,1,0,75
76,0,92,96,1,0,4,1,0,0,0,0,0.81652,0,0,2580.8,2581.4,2582.2,2583.2,2584.2,133,0.7438964843749964,0.932708740234375,0.46875,1.5,2.333333333333333,1.5,-0.7438964843749964,-0.932708740234375,-0.46875,0,0,0,0,0,0,1,1,0,0,0,1,0,1,76
77,1,96,96,0,1,1,1,1,0,0,0,0.48034,0,0,2585.2,2585.8,2586.3,2587.3,2588.3,133,-1.6832682291666679,-1.6026611328125,-1.791666666666667,-1.5,-0.6666666666666667,-1.5,-1.6832682291666679,-1.6026611328125,-1.791666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,1,77
78,1,96,96,1,2,4,1,2,0,0,0,0.55535,0,0,2589.3,2589.8,2590.4,2591.4,2592.4,133,0.64453125,0.98486328125,0.5,1.5,2.333333333333333,1.5,-0.64453125,-0.98486328125,-0.5,0,0,0,0,0,0,1,1,0,0,0,1,0,1,78
79,1,96,96,2,3,2,1,3,0,0,0,0.48458999999999997,0,0,2593.4,2594.0,2594.5,2595.5,2596.5,133,-1.140625,-0.5302734375,-1.333333333333333,-0.5,0.33333333333333326,-0.5,-1.140625,-0.5302734375,-1.333333333333333,0,0,0,0,1,0,0,1,0,1,0,0,1,0,79
80,0,96,100,3,2,4,1,0,0,1,2,0.57162,0,0,2597.5,2598.0,2598.6,2599.6,2600.6,133,1.623046875,1.78118896484375,0.9895833333333321,1.5,2.333333333333333,2.333333333333333,-1.623046875,-1.78118896484375,-0.9895833333333321,0,0,0,0,0,0,1,1,0,0,0,1,0,1,80
81,1,100,100,2,3,2,1,1,0,1,2,0.5636800000000001,0,0,2601.7,2602.2,2602.8,2603.8,2604.8,133,-0.5735677083333321,-0.47802734375,-1.3750000000000009,-0.5,0.33333333333333326,0.40909090909090895,-0.5735677083333321,-0.47802734375,-1.3750000000000009,0,0,0,0,1,0,0,1,0,1,0,0,1,0,81
82,0,100,103,3,2,3,1,2,0,1,2,0.67192,0,0,2605.8,2606.3,2607.0,2608.0,2609.0,133,0.6640625000000018,0.931884765625,-0.33333333333333215,0.5,1.3333333333333333,1.5,-0.6640625000000018,-0.931884765625,-0.33333333333333215,0,0,0,0,0,1,0,1,0,0,1,0,1,0,82
83,1,103,103,2,3,2,1,3,0,1,2,0.4082,0,0,2610.1,2610.6,2611.0,2612.0,2613.0,133,-0.12239583333333393,-0.27587890625,-1.333333333333333,-0.5,0.33333333333333326,0.6111111111111112,-0.12239583333333393,-0.27587890625,-1.333333333333333,0,0,0,0,1,0,0,1,0,1,0,0,1,0,83
84,0,103,107,3,1,4,2,0,1,1,3,0.54005,0,0,2614.0,2614.6,2615.1,2616.1,2617.1,133,0.8214518229166661,0.8496856689453125,0.28125,1.5,0.33333333333333326,0.75,-0.8214518229166661,-0.8496856689453125,-0.28125,0,0,0,0,0,0,1,1,0,0,0,1,0,1,84
85,1,107,107,1,2,2,2,1,1,1,3,0.72268,0,0,2618.2,2618.7,2619.4,2620.4,2621.4,133,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,-0.5,-0.6666666666666667,-0.25,-1.9554036458333357,-2.357330322265625,-3.3333333333333335,0,0,1,0,0,0,0,0,0,1,0,0,1,0,85
86,1,107,107,2,3,1,2,2,1,1,3,0.55166,0,0,2622.5,2623.0,2623.5,2624.6,2625.6,133,-2.4960937500000018,-2.3719482421875,-4.0,-1.5,-1.1666666666666667,-0.75,-2.4960937500000018,-2.3719482421875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,86
87,0,107,111,3,1,4,2,3,1,1,3,0.6637,0,0,2626.6,2627.1,2627.8,2628.8,2629.8,133,0.6718749999999982,0.83740234375,-1.0,1.5,0.33333333333333326,0.75,-0.6718749999999982,-0.83740234375,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,87
88,1,111,111,1,2,2,2,0,1,1,3,0.9346,0,0,2630.8,2631.4,2632.3,2633.3,2634.3,133,-3.071858723958332,-2.2638778686523438,-3.333333333333334,-0.5,-0.6666666666666667,-0.25,-3.071858723958332,-2.2638778686523438,-3.333333333333334,0,0,1,0,0,0,0,0,0,1,0,0,1,0,88
89,0,111,114,2,0,3,2,1,1,1,3,0.80713,0,0,2635.4,2635.9,2636.7,2637.7,2638.7,133,-0.4404296875,-0.371856689453125,-2.0,0.5,-0.16666666666666674,0.25,-0.4404296875,-0.371856689453125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,89
90,1,114,114,0,1,2,2,2,1,1,3,0.70982,0,0,2639.7,2640.3,2641.0,2642.0,2643.0,133,-1.666666666666666,-1.171630859375,-1.6666666666666667,-0.5,-0.6666666666666667,-0.25,-1.666666666666666,-1.171630859375,-1.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,90
91,1,114,114,1,2,4,2,3,1,1,3,0.9688,0,0,2644.0,2644.6,2645.5,2646.6,2647.6,133,-3.333333333333333,-2.252685546875,-3.3333333333333335,1.5,0.33333333333333326,0.75,-3.333333333333333,-2.252685546875,-3.3333333333333335,0,0,1,0,0,0,0,0,0,0,0,1,0,1,91
92,0,114,117,2,0,3,2,0,1,0,1,0.9124700000000001,0,0,2648.6,2649.1,2650.0,2651.1,2652.1,133,-0.8604736328125,-0.517425537109375,-2.0,0.5,-0.16666666666666674,-0.16666666666666674,-0.8604736328125,-0.517425537109375,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,92
93,1,117,117,0,1,3,2,1,1,0,1,0.67206,0,0,2653.1,2653.6,2654.3,2655.3,2656.3,133,-1.4244791666666679,-1.1396484375,-1.6666666666666665,0.5,-0.16666666666666674,-0.25,-1.4244791666666679,-1.1396484375,-1.6666666666666665,0,0,1,0,0,0,0,0,0,0,1,0,1,0,93
94,1,117,117,1,2,3,2,2,1,0,1,0.75931,0,0,2657.3,2657.9,2658.6,2659.6,2660.7,133,-3.140625,-2.5302734375,-3.333333333333333,0.5,-0.16666666666666674,-0.375,-3.140625,-2.5302734375,-3.333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,94
